38.90812 53.19794 -2.05913 0 59663844.992 
39.46302 54.2948 -2.008588 0 59663856.832 
40.9897 57.35575 -2.015216 0 59663871.8848 
39.67709 54.37197 -2.046996 0 59663903.5904 
44.27829 63.16389 -2.181522 0 59663935.9104 
45.69796 64.90298 -2.178102 0 59663968.9344 
46.66657 67.80636 -2.170846 0 59663999.7184 
48.21888 70.01755 -2.158799 0 59664047.68 
49.24905 72.29486 -2.186136 0 59664079.808 
50.74118 74.70417 -2.170846 0 59664112.4096 
51.78045 76.78084 -2.187598 0 59664143.7312 
52.75164 78.77934 -2.048142 0 59664175.9616 
53.35802 81.26031 -1.985871 0 59664209.2288 
52.76149 82.41632 -1.956679 0 59664241.1392 
53.98583 84.88955 -1.907471 0 59664274.0224 
54.24053 83.99177 -1.910893 0 59664305.6 
54.75191 84.17993 -1.872748 0 59664346.5856 
52.54794 77.80229 -1.914602 0 59664368.8832 
54.01243 81.94099 -1.84095 0 59664399.6672 
52.87135 78.97551 -1.850904 0 59664451.3408 
53.43793 80.74646 -1.812152 0 59664481.9968 
52.13511 77.21983 -1.822124 0 59664512.192 
50.2412 72.92252 -1.80454 0 59664546.112 
51.9173 79.37959 -1.733285 0 59664576.4992 
49.10836 72.33962 -1.810028 0 59664608.384 
48.08633 70.07269 -1.808003 0 59664641.728 
50.25371 77.93271 -1.494024 0 59664672.4992 
50.44601 78.22514 -1.458369 0 59664704.32 
50.66067 78.57316 -1.426642 0 59664737.1008 
48.67257 72.25607 -1.77048 0 59664769.1776 
49.8443 74.76501 -1.738228 0 59664804.8128 
51.11174 77.25237 -1.424312 0 59664852.0832 
49.84754 74.26047 -1.69142 0 59664882.0864 
50.06395 73.19709 -1.674896 0 59664911.4496 
49.84157 71.65811 -1.733524 0 59664943.5008 
49.89915 71.00243 -1.706324 0 59664978.5216 
50.25 71.20055 -1.710505 0 59665010.2016 
49.73893 70.15993 -1.710505 0 59665039.0528 
49.61233 67.70042 -1.757019 0 59665071.6928 
48.49394 63.95572 -1.78809 0 59665103.4368 
47.71577 60.47246 -1.813005 0 59665135.168 
49.62214 66.01428 -1.754419 0 59665167.1936 
50.06311 65.66733 -1.751889 0 59665199.0528 
49.71397 65.26243 -1.754419 0 59665255.872 
49.7448 65.031 -1.757019 0 59665279.0016 
48.15857 59.46732 -1.992584 0 59665311.3472 
48.19548 59.00434 -1.798486 0 59665342.9376 
47.29384 57.50164 -1.856848 0 59665375.3344 
47.35654 56.94635 -1.842942 0 59665407.2576 
47.8722 58.82222 -2.044152 0 59665439.9232 
47.6501 57.34497 -2.044152 0 59665473.9968 
47.09659 57.08271 -1.832122 0 59665503.296 
47.20082 57.59244 -1.818478 0 59665535.1936 
47.26048 58.40005 -1.815775 0 59665567.1552 
47.21731 58.71844 -1.81313 0 59665599.2448 
49.80577 64.72649 -1.670465 0 59665651.3792 
47.04388 57.94976 -1.825979 0 59665680.1152 
48.53862 59.96101 -1.800701 0 59665711.6544 
48.82038 60.19819 -1.805947 0 59665742.9632 
49.71671 63.03317 -1.772113 0 59665775.6672 
49.26123 61.58498 -1.791625 0 59665807.5776 
51.66719 69.13748 -1.640451 0 59665838.9376 
52.03354 72.35914 -1.631697 0 59665872.2816 
50.81018 69.16472 -1.735945 0 59665903.0656 
51.99091 74.3515 -1.645656 0 59665935.7184 
49.05505 65.01748 -1.843805 0 59665967.9872 
52.22116 74.45008 -1.658074 0 59665999.4624 
52.51328 74.8766 -1.674321 0 59666052.7616 
53.07899 77.73428 -1.420425 0 59666086.7712 
53.0064 75.23962 -1.460139 0 59666114.0608 
52.7797 75.02316 -1.461643 0 59666145.984 
50.79553 67.04512 -1.790591 0 59666175.8976 
50.1926 65.94396 -1.803085 0 59666207.296 
50.23191 64.96497 -1.805519 0 59666242.3296 
50.25086 64.7364 -1.808003 0 59666273.3824 
50.79474 65.64805 -1.781122 0 59666306.688 
50.57953 65.45401 -1.815775 0 59666337.5104 
50.63552 65.41104 -1.825979 0 59666368 
53.33992 73.69929 -1.687905 0 59666399.1296 
50.57005 64.81544 -1.863239 0 59666450.048 
53.33975 74.74027 -1.731172 0 59666481.7536 
53.64496 75.31236 -1.75065 0 59666513.8432 
53.78957 75.7466 -1.786154 0 59666543.936 
53.51218 73.82604 -1.792446 0 59666575.8592 
51.37337 67.01453 -1.912412 0 59666607.424 
50.84266 66.47325 -1.905969 0 59666639.0144 
51.04548 65.52371 -1.925868 0 59666673.8304 
51.20555 65.91499 -1.919567 0 59666703.5136 
53.84439 72.11565 -1.868358 0 59666738.1504 
51.80415 66.9519 -1.922241 0 59666767.872 
51.34829 66.23707 -1.93797 0 59666802.5984 
54.37994 75.4242 -1.85292 0 59666864.3072 
54.76337 77.40459 -1.853351 0 59666882.3424 
51.97404 69.65108 -1.906435 0 59666912.5632 
50.41238 66.89397 -1.966367 0 59666943.6416 
50.19151 66.50764 -1.975688 0 59666975.296 
50.08091 66.08448 -1.960844 0 59667008.768 
51.29292 67.96546 -1.902856 0 59667039.68 
49.88411 65.46323 -1.975688 0 59667072.1536 
49.64165 65.32738 -1.990029 0 59667103.3984 
51.06789 67.78227 -1.924794 0 59667135.6928 
51.97731 68.9734 -1.878849 0 59667167.5776 
51.2291 67.66718 -1.899126 0 59667201.6256 
53.46819 73.20065 -1.838207 0 59667249.8304 
51.23024 67.25127 -1.902513 0 59667281.4848 
50.56476 66.50341 -1.918685 0 59667312.192 
